4.7350,-29.6950,0.0000 
4.7050,-29.5950,0.0000 
4.6750,-29.4950,0.0000 
4.6450,-29.3950,0.0000 
4.6150,-29.2950,0.0000 
4.5850,-29.1950,0.0000 
4.5550,-29.0950,0.0000 
4.5250,-28.9950,0.0000 
4.5450,-28.9050,0.0000 
4.4650,-28.8450,0.0000 
4.4250,-28.8350,0.0000 
4.3950,-28.8050,0.0000 
4.3150,-28.7450,0.0000 
4.2350,-28.6850,0.0000 
4.1550,-28.6250,0.0000 
4.0750,-28.5650,0.0000 
3.9950,-28.5050,0.0000 
3.9750,-28.4650,0.0000 
3.9150,-28.3850,0.0000 
3.8550,-28.3050,0.0000 
3.7950,-28.2250,0.0000 
3.7050,-28.1950,0.0000 
3.7050,-28.0950,0.0000 
3.7050,-27.9950,0.0000 
3.7050,-27.8950,0.0000 
3.7050,-27.7950,0.0000 
3.7050,-27.6950,0.0000 
3.7050,-27.5950,0.0000 
3.7050,-27.4950,0.0000 
3.7050,-27.3950,0.0000 
3.7050,-27.2950,0.0000 
3.7050,-27.1950,0.0000 
3.7050,-27.0950,0.0000 
3.7050,-26.9950,0.0000 
3.7050,-26.8950,0.0000 
3.7050,-26.7950,0.0000 
3.7050,-26.6950,0.0000 
3.7050,-26.5950,0.0000 
3.7050,-26.4950,0.0000 
3.7050,-26.3950,0.0000 
3.7050,-26.2950,0.0000 
3.7050,-26.1950,0.0000 
3.7050,-26.0950,0.0000 
3.7050,-25.9950,0.0000 
3.7050,-25.8950,0.0000 
3.7050,-25.7950,0.0000 
3.7050,-25.6950,0.0000 
3.7050,-25.5950,0.0000 
3.7050,-25.4950,0.0000 
3.7050,-25.3950,0.0000 
3.7050,-25.2950,0.0000 
3.7050,-25.1950,0.0000 
3.7050,-25.0950,0.0000 
3.7050,-24.9950,0.0000 
3.7050,-24.8950,0.0000 
3.7050,-24.7950,0.0000 
3.7050,-24.6950,0.0000 
3.7050,-24.5950,0.0000 
3.7050,-24.4950,0.0000 
3.7050,-24.3950,0.0000 
3.7050,-24.2950,0.0000 
3.7050,-24.1950,0.0000 
3.7050,-24.0950,0.0000 
3.7050,-23.9950,0.0000 
3.6850,-23.9550,0.0000 
3.6550,-23.8550,0.0000 
3.6750,-23.7650,0.0000 
3.5950,-23.7050,0.0000 
3.5150,-23.6450,0.0000 
3.4350,-23.5850,0.0000 
3.3550,-23.5250,0.0000 
3.3350,-23.4850,0.0000 
3.3250,-23.3950,0.0000 
3.2250,-23.3750,0.0000 
3.1250,-23.3550,0.0000 
3.0250,-23.3350,0.0000 
2.9250,-23.3150,0.0000 
2.8250,-23.2950,0.0000 
2.7250,-23.2750,0.0000 
2.6250,-23.2550,0.0000 
2.5250,-23.2350,0.0000 
2.4850,-23.2050,0.0000 
2.3950,-23.1550,0.0000 
2.3050,-23.1050,0.0000 
2.2150,-23.0550,0.0000 
2.1250,-23.0050,0.0000 
2.0350,-22.9550,0.0000 
1.9450,-22.9050,0.0000 
1.8550,-22.8550,0.0000 
1.7650,-22.8050,0.0000 
1.6750,-22.7550,0.0000 
1.5850,-22.7050,0.0000 
1.5450,-22.7050,0.0000 
1.4450,-22.6850,0.0000 
1.3450,-22.6650,0.0000 
1.2450,-22.6450,0.0000 
1.1450,-22.6250,0.0000 
1.0450,-22.6050,0.0000 
0.9450,-22.5850,0.0000 
0.8450,-22.5650,0.0000 
0.7450,-22.5450,0.0000 
0.6450,-22.5250,0.0000 
0.5450,-22.5050,0.0000 
0.4450,-22.4850,0.0000 
0.3450,-22.4650,0.0000 
0.3050,-22.4350,0.0000 
0.2150,-22.3850,0.0000 
0.1250,-22.3350,0.0000 
0.0350,-22.2850,0.0000 
-0.0550,-22.2350,0.0000 
-0.1450,-22.1850,0.0000 
-0.2350,-22.1350,0.0000 
-0.2750,-22.1350,0.0000 
-0.3750,-22.1150,0.0000 
-0.4750,-22.0950,0.0000 
-0.5750,-22.0750,0.0000 
-0.6750,-22.0550,0.0000 
-0.7750,-22.0350,0.0000 
-0.8750,-22.0150,0.0000 
-0.9750,-21.9950,0.0000 
-1.0750,-21.9750,0.0000 
-1.1750,-21.9550,0.0000 
-1.2750,-21.9350,0.0000 
-1.3150,-21.9050,0.0000 
-1.4050,-21.8550,0.0000 
-1.4950,-21.8050,0.0000 
-1.5850,-21.7550,0.0000 
-1.6750,-21.7050,0.0000 
-1.7650,-21.6550,0.0000 
-1.7950,-21.6150,0.0000 
-1.8650,-21.5450,0.0000 
-1.9350,-21.4750,0.0000 
-2.0050,-21.4050,0.0000 
-2.0750,-21.3350,0.0000 
-2.0750,-21.3350,0.0000 
-2.0850,-21.2950,0.0000 
-2.1350,-21.2050,0.0000 
-2.1850,-21.1150,0.0000 
-2.2350,-21.0250,0.0000 
-2.2850,-20.9350,0.0000 
-2.3350,-20.8450,0.0000 
-2.3850,-20.7550,0.0000 
-2.4350,-20.6650,0.0000 
-2.4850,-20.5750,0.0000 
-2.5350,-20.4850,0.0000 
-2.5850,-20.3950,0.0000 
-2.6350,-20.3050,0.0000 
-2.6850,-20.2150,0.0000 
-2.7350,-20.1250,0.0000 
-2.7850,-20.0350,0.0000 
-2.8350,-19.9450,0.0000 
-2.8850,-19.8550,0.0000 
-2.9350,-19.7650,0.0000 
-2.9850,-19.6750,0.0000 
-3.0350,-19.5850,0.0000 
-3.0850,-19.4950,0.0000 
-3.1350,-19.4050,0.0000 
-3.1850,-19.3150,0.0000 
-3.2350,-19.2250,0.0000 
-3.2850,-19.1350,0.0000 
-3.3350,-19.0450,0.0000 
-3.3350,-19.0050,0.0000 
-3.3550,-18.9050,0.0000 
-3.3750,-18.8050,0.0000 
-3.3950,-18.7050,0.0000 
-3.4150,-18.6050,0.0000 
-3.4350,-18.5050,0.0000 
-3.4550,-18.4050,0.0000 
-3.4750,-18.3050,0.0000 
-3.4950,-18.2050,0.0000 
-3.5150,-18.1050,0.0000 
-3.5350,-18.0050,0.0000 
-3.5550,-17.9050,0.0000 
-3.5750,-17.8050,0.0000 
-3.5950,-17.7050,0.0000 
-3.6150,-17.6050,0.0000 
-3.6350,-17.5050,0.0000 
-3.6550,-17.4050,0.0000 
-3.6750,-17.3050,0.0000 
-3.6950,-17.2050,0.0000 
-3.7150,-17.1050,0.0000 
-3.7350,-17.0050,0.0000 
-3.7550,-16.9050,0.0000 
-3.7750,-16.8050,0.0000 
-3.7950,-16.7050,0.0000 
-3.8150,-16.6050,0.0000 
-3.8350,-16.5050,0.0000 
-3.8550,-16.4050,0.0000 
-3.8750,-16.3050,0.0000 
-3.8950,-16.2050,0.0000 
-3.9150,-16.1050,0.0000 
-3.9350,-16.0050,0.0000 
-3.9550,-15.9050,0.0000 
-3.9750,-15.8050,0.0000 
-3.9950,-15.7050,0.0000 
-4.0150,-15.6050,0.0000 
-4.0350,-15.5050,0.0000 
-4.0550,-15.4050,0.0000 
-4.0750,-15.3050,0.0000 
-4.0950,-15.2050,0.0000 
-4.1150,-15.1050,0.0000 
-4.1350,-15.0050,0.0000 
-4.1550,-14.9050,0.0000 
-4.1750,-14.8050,0.0000 
-4.1950,-14.7050,0.0000 
-4.2150,-14.6050,0.0000 
-4.2350,-14.5050,0.0000 
-4.2550,-14.4050,0.0000 
-4.2750,-14.3050,0.0000 
-4.2950,-14.2050,0.0000 
-4.3150,-14.1050,0.0000 
-4.3350,-14.0050,0.0000 
-4.3550,-13.9050,0.0000 
-4.3750,-13.8050,0.0000 
-4.3950,-13.7050,0.0000 
-4.4150,-13.6050,0.0000 
-4.4350,-13.5050,0.0000 
-4.4550,-13.4050,0.0000 
-4.4750,-13.3050,0.0000 
-4.4950,-13.2050,0.0000 
-4.5150,-13.1050,0.0000 
-4.5350,-13.0050,0.0000 
-4.5550,-12.9050,0.0000 
-4.5750,-12.8050,0.0000 
-4.5950,-12.7050,0.0000 
-4.6150,-12.6050,0.0000 
-4.6350,-12.5050,0.0000 
-4.6550,-12.4050,0.0000 
-4.6750,-12.3050,0.0000 
-4.6950,-12.2050,0.0000 
-4.7150,-12.1050,0.0000 
-4.7350,-12.0050,0.0000 
-4.7550,-11.9050,0.0000 
-4.7750,-11.8050,0.0000 
-4.7950,-11.7050,0.0000 
-4.8150,-11.6050,0.0000 
-4.8350,-11.5050,0.0000 
-4.8550,-11.4050,0.0000 
-4.8750,-11.3050,0.0000 
-4.8950,-11.2050,0.0000 
-4.9150,-11.1050,0.0000 
-4.9350,-11.0050,0.0000 
-4.9550,-10.9050,0.0000 
-4.9750,-10.8050,0.0000 
-4.9950,-10.7050,0.0000 
-5.0150,-10.6050,0.0000 
-5.0450,-10.5650,0.0000 
-5.0950,-10.4750,0.0000 
-5.1450,-10.3850,0.0000 
-5.1950,-10.2950,0.0000 
-5.2450,-10.2050,0.0000 
-5.2950,-10.1150,0.0000 
-5.2850,-10.0250,0.0000 
-5.3150,-9.9950,0.0000 
-5.3450,-9.9050,0.0000 
-5.3402,-10.0473,0.0000 
